0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,target
1,1,19,6,3,1,13,4,6,14,8,1,4,2,0,11,3,2,4,6,89
12,4,19,2,4,28,25,10,12,21,13,10,1,6,9,0,5,2,6,4,89
4,5,30,4,10,4,42,4,11,31,21,1,9,1,16,29,2,3,12,26,89
5,19,16,14,6,15,18,13,7,18,16,13,22,6,29,16,6,2,16,17,89
1,0,13,1,2,1,9,1,4,4,1,4,1,2,1,4,2,5,1,40,89
2,0,16,1,7,2,7,1,5,6,4,4,2,3,0,3,2,5,1,4,89
10,0,21,8,4,0,12,8,5,14,13,7,3,5,6,43,3,0,4,12,89
1,6,16,2,2,3,10,3,2,7,2,2,3,4,3,7,6,5,2,6,89
7,1,12,7,4,2,25,0,4,17,13,18,8,5,4,5,7,2,8,11,89
7,2,22,14,8,5,19,7,4,18,16,17,6,14,12,25,5,1,12,9,89
5,3,1,1,3,0,0,10,8,0,4,0,0,8,0,4,9,1,0,4,89
3,2,9,7,8,3,10,4,5,8,10,2,4,1,4,13,0,16,4,2,89
7,3,22,3,12,7,7,4,5,10,11,6,4,8,5,33,10,9,2,16,89
1,2,15,6,9,1,9,4,5,12,6,1,2,5,8,12,4,6,5,5,89
6,0,27,4,5,1,19,3,9,17,20,5,1,4,13,0,6,2,8,4,89
3,11,16,8,8,13,16,11,2,12,7,7,9,4,6,5,2,6,7,3,89
1,8,8,8,5,51,14,14,6,15,24,1,9,2,6,9,1,2,12,2,89
8,7,35,10,4,4,26,3,6,15,7,16,5,5,2,15,3,0,7,15,89
8,4,29,15,9,0,17,10,11,20,10,23,6,13,10,13,12,6,4,16,89
11,11,17,13,15,17,24,17,18,23,21,10,10,13,10,17,10,9,9,27,89
3,0,10,5,2,0,8,6,3,8,14,4,1,1,2,18,1,0,7,11,89
4,4,27,5,5,8,27,9,6,20,4,6,14,10,9,7,10,7,12,24,89
8,2,31,6,18,2,28,3,10,27,7,4,5,19,2,2,7,11,6,18,90
4,8,10,11,6,22,6,15,4,10,10,18,5,8,17,2,6,0,4,6,90
8,14,50,5,7,20,15,14,8,18,23,9,9,15,16,5,8,5,7,23,90
7,13,10,14,7,25,21,20,10,6,14,10,12,17,21,11,15,4,11,8,90
10,2,113,15,10,5,33,8,15,38,9,31,6,21,10,9,23,11,13,17,90
7,4,15,5,1,5,13,3,9,15,19,9,9,5,19,0,7,0,5,2,90
6,7,30,9,0,6,8,2,5,8,6,24,5,3,15,8,6,0,9,3,90
7,8,4,8,12,35,11,7,8,18,26,12,6,4,9,17,6,4,5,7,90
12,5,43,11,6,11,20,8,15,15,27,22,6,11,19,4,10,3,14,4,90
4,9,31,3,0,8,11,1,5,15,7,10,6,3,26,21,1,2,4,9,90
9,9,12,19,7,34,22,22,4,22,37,18,13,7,20,8,4,2,6,9,90
7,0,45,6,15,0,33,7,7,40,10,4,3,3,25,2,3,2,1,50,90
15,5,26,8,7,4,15,12,19,8,20,7,1,12,34,5,12,2,3,7,90
7,9,3,2,25,16,18,9,7,14,10,9,9,5,24,1,5,3,5,8,90
9,0,41,4,20,1,24,2,11,30,16,6,2,5,38,7,1,4,2,6,90
8,7,39,17,12,5,21,12,15,29,10,22,7,32,16,9,14,13,14,15,90
9,2,19,12,4,1,9,13,7,13,11,13,2,15,30,0,8,4,2,3,90
5,1,23,2,9,1,7,1,7,9,22,3,1,3,13,7,4,0,1,30,90
10,13,12,13,17,12,14,15,8,13,4,6,5,15,13,4,12,8,6,16,90
8,6,28,8,1,17,17,3,9,23,13,25,16,8,19,10,10,0,11,2,90
9,1,37,11,4,3,8,6,7,9,14,28,4,7,31,3,11,6,6,10,90
15,12,9,15,14,30,16,22,8,10,37,8,11,7,16,8,6,1,3,7,90
2,8,3,4,9,15,6,1,4,13,13,4,3,5,43,2,5,3,2,7,90
3,1,2,3,3,2,3,11,3,2,7,12,1,4,28,0,7,3,2,2,90
6,15,23,1,37,18,22,14,11,27,18,16,28,6,43,16,9,10,28,10,90
11,19,17,5,38,24,40,8,9,39,19,14,28,5,30,12,6,4,20,3,90
6,1,16,4,6,0,13,0,5,10,3,9,2,9,2,9,7,6,5,3,90
13,5,4,4,5,40,13,7,5,15,39,16,6,5,21,13,7,1,1,7,90
4,2,24,4,13,6,5,3,10,7,6,0,2,15,17,1,17,5,3,2,90
8,26,2,21,13,56,12,12,7,10,31,12,23,14,30,6,11,2,17,1,90
3,2,10,3,6,4,12,5,6,40,11,0,0,3,11,1,4,0,1,0,90
1,7,11,2,7,11,21,5,10,22,15,22,15,7,13,9,12,3,20,1,90
5,14,7,7,2,23,8,12,2,7,14,21,11,6,15,3,4,3,4,5,90
3,3,32,7,1,4,1,13,4,0,15,2,3,7,20,0,6,0,3,0,90
7,9,28,16,7,4,6,10,12,15,10,18,5,27,13,21,18,6,3,7,90
0,9,1,17,1,2,23,24,2,26,5,5,10,10,15,2,8,1,9,3,91
11,4,2,22,5,9,13,24,13,13,13,13,7,17,18,9,8,3,9,2,91
9,7,13,8,6,14,26,8,8,28,22,19,4,14,6,13,8,3,9,14,91
2,1,8,10,4,0,10,11,6,15,1,15,5,8,12,4,6,5,5,3,91
11,13,24,16,16,43,22,30,36,23,9,3,19,32,11,10,33,4,13,21,91
18,2,25,10,10,6,47,18,25,36,11,32,14,8,12,10,11,5,15,12,91
21,7,8,21,3,2,27,27,22,19,12,23,17,17,28,11,8,4,21,4,91
8,8,7,20,9,9,9,19,12,6,6,13,9,11,18,9,11,3,14,14,91
21,6,35,24,12,2,37,21,43,33,9,2,13,53,18,2,48,21,6,11,91
3,3,1,3,0,7,15,7,3,20,5,20,2,5,16,11,4,1,6,12,91
11,3,16,18,2,8,27,10,16,27,7,32,10,20,5,8,19,3,7,10,91
5,3,4,10,15,9,6,28,10,11,3,2,14,16,19,8,10,12,7,12,91
9,15,9,9,40,4,13,30,7,12,17,10,6,22,16,5,17,26,10,25,91
18,26,12,20,17,23,23,40,22,28,14,23,33,30,23,17,25,7,24,20,91
25,6,11,20,22,3,54,19,37,46,12,23,9,27,12,13,23,8,15,14,91
24,2,15,22,8,5,32,24,29,13,12,18,8,2,21,7,2,0,9,0,91
7,4,7,8,12,11,13,12,10,26,22,6,4,15,7,8,18,8,3,21,91
1,7,10,5,8,21,28,11,4,32,18,13,22,9,9,11,4,4,16,8,91
12,4,9,12,4,5,22,26,11,20,14,14,7,21,13,7,17,3,8,16,91
8,1,9,13,7,5,28,25,6,33,6,21,5,12,16,14,10,2,14,12,91
17,1,18,16,3,4,48,12,28,37,6,32,10,25,18,4,12,3,15,10,91
1,4,5,11,11,8,25,17,12,31,11,11,6,27,10,5,22,6,4,9,91
7,16,7,17,8,25,20,27,13,20,30,11,19,8,20,16,4,3,12,18,91
6,15,2,2,11,17,12,14,5,7,21,5,10,12,19,6,11,14,4,9,91
14,6,33,21,11,3,17,18,17,26,22,21,10,25,7,14,12,3,15,12,91
12,3,12,17,13,4,33,15,21,28,13,11,12,33,15,8,24,7,10,7,91
16,0,10,23,13,7,24,32,26,28,23,33,9,21,24,9,17,2,5,20,91
8,21,3,15,4,25,14,26,5,12,11,5,13,17,25,2,7,3,12,4,91
15,3,23,14,4,4,32,20,32,32,7,15,9,34,1,2,26,3,10,11,91
5,8,16,12,11,6,18,19,18,17,6,13,5,18,8,11,10,10,11,11,91
7,11,8,15,9,13,18,23,9,20,14,14,10,15,21,6,14,9,18,6,91
14,8,11,13,8,17,26,27,12,18,17,20,12,19,26,11,11,11,14,5,91
10,11,13,13,28,9,22,17,6,24,17,16,11,14,12,24,18,8,17,24,91
9,17,2,21,17,23,20,32,9,25,12,7,12,24,29,14,12,6,10,1,91
13,10,22,18,5,20,23,19,18,14,27,23,2,11,4,9,10,4,7,8,91
3,4,6,9,3,36,26,7,7,22,9,9,9,9,7,4,16,4,10,10,91
4,14,8,4,4,34,22,3,6,28,16,15,13,11,7,3,11,6,4,8,91
17,10,20,13,13,10,29,18,14,24,16,11,7,19,12,12,19,16,12,19,91
1,1,0,9,5,1,15,10,0,15,5,13,8,3,14,3,1,1,3,8,91
21,3,24,18,8,5,39,27,21,34,11,25,8,14,9,4,13,5,14,9,91
14,15,9,17,5,5,12,23,7,24,16,24,15,23,11,2,12,5,8,8,91
9,6,11,11,9,10,27,9,14,17,7,35,8,10,18,9,13,2,6,10,91
7,6,4,12,23,13,9,16,8,11,8,2,6,17,21,10,19,23,5,17,91
7,13,9,8,2,3,24,14,3,23,13,14,7,8,10,11,15,5,9,9,91
5,2,11,14,6,1,24,9,12,25,21,17,4,24,4,4,12,4,9,13,91
17,0,7,6,6,4,17,24,17,14,6,9,4,15,13,0,15,2,1,6,91
5,6,8,12,13,9,23,8,6,25,32,11,6,12,8,6,10,12,9,6,91
9,12,5,7,12,60,12,12,8,15,31,10,12,6,18,4,8,6,11,1,91
11,6,10,15,8,3,13,29,12,7,6,6,5,21,17,3,19,11,4,6,91
4,1,4,2,11,4,10,26,5,6,5,2,6,8,18,3,7,3,4,2,91
2,3,2,13,6,6,25,24,3,16,11,8,21,18,30,7,18,11,20,6,91
3,23,4,13,18,43,19,29,20,19,12,6,8,13,22,5,9,9,14,10,91
7,3,3,9,10,1,9,8,8,4,1,4,2,13,6,0,11,7,3,1,91
6,17,6,14,7,12,15,25,16,14,15,9,14,13,18,19,9,7,7,7,91
6,14,18,7,7,26,12,18,9,19,13,21,11,13,19,7,5,6,20,18,91
4,5,2,4,4,2,3,27,9,4,2,3,4,6,8,1,3,1,5,1,91
5,13,2,23,6,37,22,24,8,17,12,2,13,17,21,3,14,1,19,5,91
19,14,3,5,12,10,1,15,21,2,3,0,5,21,7,5,24,17,7,1,91
10,14,5,22,33,18,7,20,12,12,6,11,3,15,23,5,12,36,9,20,91
4,9,16,10,22,7,23,10,12,21,8,14,13,31,18,13,31,19,10,22,91
8,9,6,22,6,10,17,18,8,13,12,19,10,9,35,9,9,1,9,6,91
4,0,8,8,13,6,31,4,7,31,17,28,6,7,1,17,13,6,13,12,91
8,7,9,17,7,4,17,21,19,15,11,10,5,20,25,7,12,2,9,12,91
7,11,10,10,16,6,8,21,15,10,6,5,17,21,10,11,19,17,11,12,91
10,7,5,21,16,7,18,32,12,19,5,7,7,14,15,4,15,15,9,3,91
1,4,1,16,7,9,11,26,4,8,6,1,2,5,4,3,4,3,6,0,91
7,9,8,9,6,15,19,12,9,18,28,16,5,10,17,7,6,7,7,19,91
7,7,14,11,10,7,24,26,21,17,5,17,13,17,7,6,17,6,12,22,91
5,16,11,11,10,30,11,25,7,16,27,13,14,3,13,5,8,6,13,6,91
6,7,23,19,13,8,11,16,2,14,7,5,10,27,40,4,16,10,8,6,91
10,9,2,24,13,3,21,42,10,21,8,9,17,14,16,7,7,16,9,10,91
6,12,15,15,16,24,24,16,11,24,21,20,11,17,27,8,14,7,14,8,91
12,7,11,17,11,9,27,14,18,22,14,18,9,9,9,7,9,5,7,14,91
14,10,6,12,9,15,23,20,15,23,17,16,13,15,20,15,10,3,15,12,91
4,3,10,13,2,6,23,11,7,20,7,18,6,12,8,9,10,2,8,5,91
12,3,6,13,8,6,24,9,10,20,22,8,7,17,12,17,18,10,9,12,91
17,10,9,14,19,7,14,25,24,21,11,11,15,32,17,9,21,18,8,12,91
17,11,6,17,9,28,13,16,14,11,16,19,10,12,7,11,9,4,13,11,91
11,13,8,12,6,22,19,20,8,18,9,5,18,12,4,7,20,9,18,10,91
12,11,8,13,5,17,16,30,20,15,8,10,6,15,14,4,15,2,14,2,91
18,2,14,15,4,2,39,14,16,41,31,46,5,10,10,16,12,4,8,19,91
12,12,3,18,5,18,18,24,14,25,22,17,16,12,18,10,7,8,15,6,91
3,11,4,7,7,19,11,24,5,9,24,4,7,7,40,8,13,5,4,5,91
7,12,2,21,17,11,13,16,5,11,6,4,8,22,4,1,16,16,3,8,91
10,7,15,17,7,11,19,12,15,17,6,10,8,24,13,10,21,13,6,28,91
7,1,5,7,45,3,11,6,7,10,4,3,3,12,0,3,10,49,5,17,92
9,6,40,16,2,5,10,20,6,7,8,13,4,14,3,49,11,10,8,36,92
6,31,10,14,17,35,20,15,12,14,16,2,11,12,15,17,7,31,15,23,92
19,23,14,19,29,8,30,16,25,20,14,12,18,27,18,8,37,31,20,8,92
4,11,17,5,23,9,22,23,12,9,3,6,7,16,11,8,11,53,6,21,92
17,25,26,26,4,27,31,22,21,21,20,9,17,28,0,3,29,4,12,3,92
3,15,12,20,9,9,8,14,12,6,3,4,9,13,4,3,11,42,7,4,92
5,7,1,8,19,4,9,13,0,12,5,3,3,18,7,4,11,22,6,8,92
3,5,6,6,6,5,12,15,7,8,4,2,4,7,9,4,6,30,2,5,92
3,9,7,10,16,7,10,12,5,10,11,10,6,11,32,14,14,44,9,12,92
0,2,0,1,21,1,6,3,2,4,7,5,4,6,7,2,7,56,2,0,92
0,11,5,8,29,13,5,18,3,8,2,1,3,14,3,1,13,46,3,7,92
4,0,3,3,16,7,8,10,12,7,10,1,3,18,5,10,13,51,9,14,92
4,5,13,10,10,13,10,14,5,7,13,26,7,13,8,11,8,13,8,10,92
8,20,34,9,45,18,32,20,7,22,9,20,22,20,27,15,17,35,34,18,92
10,7,34,19,9,4,9,14,8,8,3,7,9,13,6,54,10,8,11,25,92
3,3,3,2,15,0,17,4,2,15,6,11,2,15,2,1,17,66,2,8,92
4,9,11,11,19,8,11,12,9,11,8,6,7,16,10,7,13,50,9,5,92
5,3,6,6,13,10,8,14,5,7,8,5,4,11,4,1,10,28,2,2,92
1,1,7,3,15,0,13,4,1,15,0,7,0,7,1,0,9,87,1,14,92
6,0,4,8,35,3,9,4,4,15,8,6,5,12,4,5,17,59,5,11,92
8,14,20,8,45,9,19,24,18,20,8,3,24,11,7,16,13,35,16,26,92
8,9,29,9,21,5,29,11,25,37,2,11,9,19,16,15,20,22,9,34,92
12,9,47,14,30,18,37,16,15,39,9,21,19,30,9,14,19,30,24,28,92
11,11,9,11,12,16,15,10,11,17,19,14,4,9,18,10,8,3,5,5,92
1,16,2,6,27,8,13,9,4,16,6,4,4,3,4,2,6,45,3,2,92
8,13,6,7,28,20,8,18,10,7,12,4,11,19,7,5,16,31,9,5,92
17,26,19,8,39,54,14,19,19,20,36,32,24,7,22,29,10,32,21,22,92
4,19,28,10,21,13,21,14,7,16,10,12,7,16,14,6,20,36,7,12,92
5,4,11,6,30,0,20,9,9,9,2,4,2,5,4,2,8,14,10,11,92
7,31,15,5,103,12,16,16,6,18,16,11,14,16,13,36,15,79,12,52,92
3,1,3,5,3,8,10,10,2,5,4,0,2,6,1,5,6,20,1,9,92
10,5,10,8,6,19,8,8,6,10,11,7,3,8,8,5,9,14,4,5,92
2,1,1,2,17,7,7,6,1,8,9,4,5,4,14,6,10,42,3,5,92
5,9,13,8,63,14,16,13,7,13,3,6,6,19,1,14,19,44,11,19,92
3,2,3,5,18,0,14,12,3,13,5,3,2,14,10,5,10,17,5,10,92
8,12,7,12,17,18,12,20,18,17,25,3,9,17,13,10,15,32,7,7,92
6,19,13,7,22,10,17,14,15,25,9,13,16,23,13,13,26,44,13,7,92
1,3,6,3,9,1,8,3,5,4,2,6,3,11,3,2,11,33,4,3,92
24,10,86,25,25,11,61,29,55,62,4,14,9,36,7,40,40,26,10,148,92
20,21,45,13,38,10,36,24,30,51,7,25,12,32,9,37,37,22,14,37,92
9,11,16,5,21,13,13,16,9,15,14,11,4,18,6,13,24,44,4,58,92
8,7,15,8,23,12,16,22,19,14,12,16,10,21,7,7,12,17,12,10,92
8,5,13,11,27,1,14,13,2,15,5,12,1,11,25,2,16,28,11,7,92
3,1,1,12,15,6,3,12,1,11,9,5,1,4,23,4,7,44,5,5,92
4,1,2,3,7,0,3,7,3,3,1,14,2,10,6,1,10,44,5,11,92
4,5,5,6,19,2,12,4,2,10,5,10,3,13,2,0,16,10,8,11,92
7,3,6,7,6,2,6,9,4,5,1,3,5,12,2,2,9,23,6,0,92
12,6,18,11,15,16,19,23,30,22,10,21,7,13,6,7,25,14,16,15,92
7,4,40,4,18,6,16,8,13,29,8,3,3,21,18,29,22,61,7,76,93
9,15,16,3,15,15,8,6,9,13,16,3,6,9,23,20,15,21,4,13,93
4,4,52,8,7,0,30,1,11,22,2,14,8,23,21,11,30,15,11,22,93
7,3,8,2,9,13,3,10,7,1,18,4,3,7,18,15,6,5,2,5,93
4,8,14,9,9,9,13,3,8,23,5,5,8,15,17,6,11,24,9,20,93
2,2,20,4,4,0,14,1,4,12,2,6,1,13,5,18,13,21,1,32,93
9,6,15,7,15,14,10,17,22,10,7,11,11,10,41,16,7,7,15,13,93
2,6,23,11,6,11,14,7,3,17,5,4,7,9,28,15,8,9,12,37,93
4,1,23,8,3,4,16,2,9,16,5,15,8,14,38,7,13,13,8,20,93
7,0,1,0,0,6,4,3,1,3,13,1,6,2,13,6,1,2,0,4,93
5,5,8,5,7,19,11,17,7,9,8,3,6,8,21,14,8,15,2,16,93
9,9,26,7,8,5,30,10,7,31,13,26,12,11,13,45,9,5,13,41,93
4,7,34,9,16,6,17,2,1,17,20,38,6,9,12,11,11,16,9,12,93
0,2,8,0,6,6,3,0,2,4,8,6,11,2,70,10,5,2,8,5,93
7,3,12,5,24,2,8,3,4,8,8,1,3,8,2,29,9,28,3,23,93
1,2,11,1,21,2,9,6,1,7,3,3,2,9,16,27,3,32,4,30,93
7,2,9,10,1,6,11,5,9,9,2,4,6,9,22,10,9,8,8,11,93
2,5,17,4,5,4,15,9,5,17,15,16,4,8,24,18,8,8,6,19,93
2,3,16,4,8,8,12,0,5,16,4,7,1,7,18,6,5,3,8,14,93
3,5,22,8,5,6,11,4,3,20,5,9,6,13,15,8,16,16,6,11,93
2,1,27,5,7,6,0,1,4,6,8,0,0,14,37,15,15,4,5,25,93
3,9,11,6,8,16,11,20,6,10,5,3,11,7,24,7,9,12,11,13,93
10,1,24,3,9,4,9,1,6,7,17,19,8,7,25,20,13,7,9,9,93
8,4,32,8,5,8,20,5,5,17,10,22,16,7,15,6,9,3,13,21,93
15,2,22,6,12,1,18,5,17,17,9,11,0,9,13,13,14,39,7,27,93
6,5,12,10,13,2,12,9,9,16,13,1,6,10,6,30,15,14,4,27,93
3,4,15,8,14,15,13,2,4,17,4,3,5,7,29,31,12,27,7,43,93
18,30,19,15,3,14,40,10,7,48,32,39,18,21,29,26,17,2,15,20,93
5,0,20,5,8,4,8,2,5,12,12,5,1,8,7,14,12,7,4,28,93
10,2,34,6,7,16,29,10,16,34,22,16,11,11,24,36,15,17,3,60,93
4,10,9,4,9,2,9,4,5,12,0,1,6,5,24,5,6,4,8,13,93
7,3,8,7,9,7,4,7,6,6,11,8,5,8,30,23,8,6,4,16,93
8,5,17,3,12,12,15,8,2,12,11,8,4,6,7,26,13,12,5,24,93
2,5,28,5,6,6,14,4,12,17,17,3,4,19,40,23,21,14,8,8,93
6,4,10,4,5,10,6,8,8,9,11,7,4,6,23,8,9,1,6,4,93
6,13,46,12,21,8,17,3,13,20,6,12,12,21,17,33,18,26,5,65,93
7,8,22,2,8,4,12,3,5,18,6,7,2,5,6,2,7,21,5,20,93
7,6,26,8,17,4,14,6,7,16,10,11,3,17,12,31,16,10,7,28,93
10,5,5,2,6,19,14,7,7,14,7,8,13,9,29,6,9,21,11,15,93
3,7,20,5,5,13,18,1,7,18,6,21,2,8,23,7,8,7,3,12,93
4,6,17,4,18,4,21,9,14,18,13,2,5,7,11,20,7,20,3,43,93
6,3,24,1,2,3,5,0,1,7,5,0,5,3,34,6,4,16,5,15,93
3,5,36,3,3,9,21,0,3,21,1,5,0,13,30,6,11,3,3,9,93
7,1,34,10,4,3,10,1,11,12,3,5,4,12,8,13,11,19,6,37,93
3,10,4,8,5,15,4,10,3,3,17,4,6,5,23,14,7,4,5,18,93
2,8,6,6,6,12,11,5,9,12,13,12,12,14,32,14,12,11,9,8,93
4,4,17,2,27,10,15,13,15,12,7,2,5,18,21,22,17,19,6,34,93
2,7,20,5,2,17,6,6,5,5,6,8,2,6,41,12,5,23,8,14,93
8,5,15,10,18,12,20,18,14,23,4,2,10,22,6,14,16,26,11,21,93
2,6,20,1,6,10,13,2,6,6,13,2,2,6,22,7,4,11,3,4,93
6,3,4,1,7,5,12,2,6,9,10,4,2,7,10,19,5,5,7,27,93
4,6,2,6,16,17,7,8,2,12,22,1,10,4,24,17,0,5,4,7,93
6,6,27,5,3,12,15,12,10,19,11,2,7,11,33,7,14,9,6,28,93
8,9,25,7,7,12,17,6,12,26,10,8,8,18,23,10,17,4,14,27,93
10,11,21,7,3,16,14,9,4,19,14,5,6,13,27,8,14,6,12,13,93
5,5,22,6,6,7,18,7,10,9,9,9,5,10,21,11,16,15,6,19,93
6,8,4,6,6,13,12,5,5,11,12,5,5,8,25,10,3,2,4,16,93
11,7,23,7,8,20,22,11,12,15,14,10,9,18,34,17,12,14,11,26,93
12,17,17,19,17,31,29,16,20,26,10,8,14,19,25,22,15,17,10,47,93
7,7,18,8,9,7,14,8,4,12,10,9,10,9,11,11,14,11,8,26,93
2,30,30,13,36,37,31,14,13,24,10,11,18,21,23,19,22,23,11,18,93
3,5,11,4,6,12,5,2,6,4,5,2,8,15,10,8,23,12,3,31,93
8,7,8,6,17,12,19,7,9,14,11,16,6,7,24,6,5,6,11,9,93
4,5,9,4,19,5,24,7,10,18,7,3,5,9,13,17,10,21,4,41,93
9,8,18,1,10,4,16,0,11,21,3,0,2,14,13,8,14,53,7,62,93
3,5,30,8,1,2,10,8,4,11,7,6,7,9,18,16,19,4,3,15,93
4,7,5,1,13,9,7,4,4,9,14,6,3,3,24,11,5,13,3,21,93
4,0,5,4,2,1,13,3,5,6,21,6,1,2,37,17,2,5,5,18,93
4,9,19,6,11,2,15,3,5,11,1,18,6,11,11,15,14,23,6,18,93
1,10,16,6,4,7,15,2,4,15,6,14,3,10,21,11,8,3,6,8,93
4,9,22,6,21,12,25,7,10,18,14,22,4,16,24,18,18,31,9,30,93
1,6,9,2,7,7,7,3,3,4,3,6,8,4,14,9,10,10,5,7,93
10,8,18,13,9,5,18,2,14,26,16,10,6,15,12,9,13,17,6,47,93
5,3,6,5,11,8,9,3,6,19,5,4,3,7,19,5,7,8,3,10,93
8,4,8,10,6,9,12,6,7,13,13,6,0,7,21,7,5,17,2,15,93
2,12,32,0,3,14,10,1,3,14,3,16,8,10,22,10,7,22,11,50,93
5,1,36,7,7,1,9,0,6,10,1,8,1,15,5,16,7,27,9,42,93
1,4,4,2,20,8,9,3,6,6,10,4,3,6,27,18,7,10,4,21,93
10,11,59,12,10,12,23,7,11,24,5,6,4,20,29,31,17,14,10,55,93
5,0,14,4,2,1,16,3,5,11,3,8,2,10,20,7,3,2,3,14,93
2,4,9,3,6,5,13,7,8,9,7,2,2,10,11,6,7,6,3,14,93
20,10,7,3,8,15,10,6,12,7,15,7,13,8,30,25,9,4,6,13,93
5,8,16,10,6,10,6,15,6,11,12,8,10,12,11,10,13,17,5,21,93
6,0,25,13,0,5,9,17,9,14,10,10,0,13,38,16,13,17,6,17,93
22,1,11,6,6,4,15,6,13,8,15,4,5,16,15,8,16,14,1,19,93
3,5,45,5,5,3,5,5,1,7,7,16,7,7,18,13,16,8,9,16,93
3,6,1,15,10,26,9,10,5,4,22,8,3,16,18,10,19,7,10,2,94
4,1,0,1,10,7,8,2,4,5,14,2,2,4,21,2,4,8,3,2,94
4,2,6,4,4,6,8,4,3,8,4,4,3,10,9,7,12,3,2,9,94
1,2,1,9,3,2,5,5,5,5,1,1,0,9,27,2,5,2,1,1,94
2,7,0,1,28,6,2,5,7,1,2,0,11,6,10,4,13,6,8,0,94
3,0,0,5,1,6,0,5,5,1,2,0,0,5,10,1,4,2,1,3,94
6,0,9,8,4,1,7,6,11,4,14,0,3,15,35,0,9,5,3,5,94
4,5,3,3,10,49,6,7,8,1,26,2,5,5,13,3,9,7,4,12,94
4,3,0,3,9,1,5,5,5,3,23,1,2,5,17,1,5,3,2,0,94
6,8,1,6,9,9,1,2,1,1,1,1,2,10,11,0,10,7,1,0,94
4,10,2,6,12,39,5,8,2,3,7,1,5,5,9,0,7,5,3,2,94
4,4,4,5,8,9,12,9,5,9,7,11,6,3,25,7,5,4,3,3,94
3,0,37,5,13,8,17,6,13,14,7,4,2,9,13,12,15,21,6,11,94
7,7,2,12,16,22,9,12,9,13,16,2,6,7,12,6,8,3,7,2,94
4,1,0,3,1,6,0,7,3,2,1,0,1,6,3,0,3,0,0,0,94
1,0,1,5,9,1,2,4,9,5,3,0,0,11,3,0,13,4,1,1,94
8,6,32,0,5,4,1,3,19,3,0,1,6,9,1,9,18,12,2,0,94
3,4,4,3,10,3,7,8,7,9,3,2,4,8,25,3,4,4,2,5,94
10,8,3,9,11,10,7,16,10,6,20,15,6,10,32,19,7,9,6,12,94
0,0,0,0,14,0,1,0,2,2,0,2,0,12,2,0,14,15,0,2,94
10,16,3,4,24,14,6,7,9,6,3,1,6,7,5,4,7,14,10,63,94
6,1,2,2,10,1,3,5,10,3,2,1,0,9,8,2,6,5,2,0,94
10,7,21,1,8,10,19,0,20,29,5,7,8,4,38,7,4,1,4,38,94
3,0,1,7,2,0,1,5,0,3,4,0,0,6,4,1,10,2,0,0,94
3,14,1,8,9,75,5,8,1,5,28,3,17,4,15,5,3,4,13,0,94
8,5,1,10,3,10,2,10,8,4,10,3,6,9,16,8,3,1,4,4,94
4,11,12,7,11,47,6,2,7,14,31,9,5,10,21,13,6,8,5,11,94
10,8,2,7,26,15,9,15,17,10,0,3,10,16,19,6,17,19,7,0,94
5,7,0,2,3,66,3,3,1,3,27,0,3,9,18,10,7,0,7,0,94
4,0,6,2,2,6,9,3,7,8,4,13,3,1,12,7,5,1,7,7,94
2,0,0,2,4,2,0,5,4,1,3,0,2,8,4,2,11,4,3,0,94
9,2,12,6,17,3,16,5,13,15,6,9,2,7,14,8,13,10,10,21,94
3,6,1,7,6,10,5,5,4,7,12,2,5,3,15,3,3,3,1,0,94
2,5,8,8,4,5,2,9,8,3,16,2,1,17,39,0,11,6,1,4,94
7,5,3,4,13,10,3,4,2,3,10,0,1,10,11,6,9,9,4,3,94
3,2,2,2,5,12,1,3,2,0,3,1,2,5,12,1,7,0,1,1,94
0,0,0,3,5,3,0,5,3,0,2,1,4,11,15,2,6,2,2,0,94
12,3,9,1,14,2,13,0,19,10,14,6,4,14,19,21,10,19,6,47,94
7,4,11,9,13,13,22,6,8,14,14,12,5,10,16,18,5,4,1,11,94
8,6,4,5,14,9,13,9,8,13,14,11,10,9,28,15,8,5,6,13,94
17,13,25,22,17,4,36,17,24,34,9,17,16,28,8,8,26,16,18,20,94
1,5,1,1,3,17,1,9,3,3,12,2,2,2,6,1,3,3,1,2,94
2,2,0,0,2,3,0,5,6,0,3,0,3,5,4,2,5,2,0,0,94
1,4,1,6,3,1,0,14,3,1,1,0,1,8,17,4,8,2,1,3,94
7,2,0,1,6,10,0,7,2,0,9,4,1,3,19,0,8,0,1,0,94
2,3,3,0,12,7,0,0,5,1,2,0,4,9,2,2,8,9,3,10,94
1,1,1,2,8,2,5,7,4,1,5,2,0,8,16,2,7,4,2,2,94
9,4,3,6,28,24,16,2,8,15,23,4,4,9,22,13,15,15,5,4,94
0,0,0,1,3,0,0,2,2,0,3,1,0,4,1,3,4,1,0,0,94
5,2,0,8,3,1,1,12,4,3,3,1,3,4,6,3,4,6,1,2,94
12,13,15,5,18,6,25,22,13,21,2,23,16,11,6,13,9,3,6,3,94
10,4,0,4,7,9,1,5,9,1,4,1,3,12,10,4,8,8,2,2,94
6,6,1,2,15,20,8,13,6,8,12,9,5,5,14,1,3,18,4,4,94
4,2,0,6,3,4,1,7,4,1,0,0,0,5,4,0,8,1,1,0,94
6,6,22,6,14,8,18,2,11,19,14,14,10,22,13,4,23,24,7,27,94
