0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,target
6,0,1,0,1,0,0,6,4,0,0,3,0,0,0,2,0,0,0,3,1,0,1,1,0,3,0,0,0,1,1,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,2,1,1,3,0,1,0,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,3,0,1,1,3,2,0,0,1,0,4,0,0,1,2,1,2,0,0,1,0,82
0,0,1,0,1,0,3,1,4,0,0,6,0,3,2,5,1,2,5,0,0,1,1,1,1,2,6,3,2,0,4,3,2,2,1,4,1,0,2,0,0,3,0,2,2,3,1,1,2,0,0,0,0,0,1,3,2,0,6,0,1,1,3,2,1,0,0,2,4,1,0,2,1,1,1,0,1,1,1,0,0,3,0,6,4,0,1,2,2,1,0,1,5,5,1,2,4,2,1,1,82
1,0,0,1,0,1,7,0,0,7,1,2,0,4,2,0,7,7,4,0,4,2,3,0,0,2,2,11,0,2,4,0,13,6,0,1,1,4,5,0,6,1,0,0,1,1,4,8,3,0,6,0,0,1,1,1,0,1,0,2,1,3,1,6,0,1,0,2,6,0,0,3,2,1,9,2,3,1,1,1,0,0,0,1,3,3,3,0,3,1,0,0,5,1,7,4,5,0,1,0,82
2,5,2,1,1,0,12,1,5,11,5,0,0,9,4,0,2,2,4,0,4,1,3,1,4,2,0,5,0,2,5,1,11,7,0,0,0,4,8,0,7,3,0,1,1,2,16,3,1,0,3,0,0,2,5,1,1,4,0,7,5,11,0,10,0,0,2,6,2,5,3,4,5,1,7,12,5,1,3,0,0,0,0,1,2,1,1,0,1,1,0,8,19,0,5,3,6,0,9,0,82
3,2,0,2,0,0,0,1,3,1,0,6,0,0,4,2,0,4,2,1,1,0,2,0,1,4,0,1,1,0,7,0,3,1,1,0,2,4,4,0,1,4,0,0,0,0,0,2,1,4,1,0,0,0,1,0,0,1,3,2,0,0,1,1,0,0,3,0,0,3,1,3,2,1,0,1,3,1,3,3,0,2,0,3,0,0,0,0,0,0,3,0,0,0,1,0,5,1,0,1,82
2,1,0,1,2,1,0,1,1,0,0,3,0,0,0,3,1,0,1,3,1,0,3,0,0,1,0,1,2,0,2,2,3,1,1,0,0,1,2,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,2,1,1,2,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,2,0,0,0,0,1,3,1,2,0,0,6,0,0,0,0,0,1,1,0,2,0,82
0,2,3,1,1,0,6,0,0,5,2,3,1,1,0,2,1,5,8,0,2,16,1,1,2,4,0,4,2,0,2,7,7,5,0,0,1,1,1,1,13,2,0,0,0,1,11,5,4,0,2,2,0,4,0,0,0,5,0,0,11,4,0,12,0,1,2,2,11,4,5,1,11,2,25,18,1,0,0,0,3,0,1,0,1,0,4,3,0,9,0,4,1,0,7,5,0,0,5,0,82
8,13,5,1,3,0,10,0,7,8,0,6,0,4,5,8,4,6,6,1,4,4,3,0,3,9,6,8,1,1,4,4,18,8,1,2,1,9,8,2,4,6,0,2,0,7,6,9,2,0,9,1,1,1,4,8,1,4,2,4,14,6,2,8,0,1,5,8,7,5,7,5,5,1,11,14,6,0,7,4,0,0,4,4,9,0,2,0,1,2,1,6,7,1,12,6,8,1,5,2,82
4,2,1,1,2,1,11,2,1,5,2,5,3,4,4,1,1,1,6,3,5,2,3,2,4,3,1,6,1,4,2,2,8,3,0,0,0,8,6,4,6,2,0,2,2,5,7,10,1,0,10,2,0,1,1,3,1,0,5,2,3,7,1,8,0,0,2,0,3,8,5,3,2,1,1,5,3,1,6,1,2,3,3,2,6,1,6,1,2,3,0,3,8,0,10,2,3,1,5,4,82
2,0,0,0,2,1,0,3,0,0,0,0,0,1,0,3,1,0,1,2,1,0,0,1,1,1,0,0,1,2,3,0,0,0,1,0,1,0,2,1,0,0,0,1,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,2,0,3,0,0,0,3,0,0,1,0,1,0,0,1,0,0,0,2,2,0,0,0,4,0,0,1,0,0,11,0,0,1,2,0,0,0,0,1,0,82
4,6,5,1,5,0,3,0,2,4,1,2,5,0,1,4,14,0,4,3,3,6,4,1,4,2,5,2,0,2,3,4,18,1,1,2,0,1,2,2,14,3,0,9,3,2,3,8,0,3,6,1,1,2,1,2,8,5,0,2,5,3,5,5,1,9,2,1,3,2,3,2,19,0,19,8,1,0,1,0,1,2,3,3,2,0,5,11,5,5,1,0,5,1,7,9,3,0,5,1,82
0,1,1,0,0,0,1,2,3,1,0,3,0,4,3,0,0,4,1,0,0,0,2,0,0,8,0,4,2,0,5,1,2,1,0,5,3,2,1,0,3,2,0,2,8,2,2,1,4,6,8,0,0,0,2,1,0,0,3,5,6,2,6,0,1,4,2,5,2,2,6,3,0,1,2,0,1,6,3,1,0,6,1,6,9,0,1,0,4,11,6,4,9,1,1,0,3,3,0,3,82
6,7,1,0,2,1,0,4,3,0,1,1,0,0,1,6,1,1,2,1,5,0,0,6,1,4,0,2,4,2,0,1,3,0,1,0,1,0,2,1,2,4,0,2,0,3,0,0,1,2,1,1,1,1,0,1,4,5,7,1,1,1,5,1,3,0,1,2,1,2,3,1,4,2,2,1,4,1,3,0,0,1,0,5,1,0,3,0,0,0,2,0,0,2,2,2,2,0,5,1,82
6,4,0,0,2,1,1,0,3,6,0,6,0,3,4,1,1,6,0,2,2,3,3,0,2,11,4,2,0,1,8,3,2,1,1,3,1,5,6,0,0,1,0,1,1,5,0,4,5,1,1,1,0,0,1,3,1,5,5,3,1,2,5,1,0,1,0,6,1,4,9,3,1,1,4,1,6,1,1,0,0,1,0,4,4,2,3,0,0,6,4,2,13,1,1,0,4,1,2,2,82
0,1,1,2,0,0,7,0,1,2,0,4,2,2,1,1,3,16,5,0,1,1,4,0,1,5,4,10,0,1,4,1,8,1,0,0,1,2,2,0,3,2,0,2,0,1,2,8,3,0,2,0,0,1,1,2,0,1,0,3,2,12,1,6,0,1,2,5,2,3,5,4,0,0,3,1,1,1,0,0,2,1,1,5,8,1,1,0,1,2,2,2,15,0,3,1,3,1,2,1,82
8,3,2,2,0,1,4,1,11,0,0,6,1,0,2,1,3,5,2,1,3,1,3,4,2,3,1,5,2,0,8,0,0,1,0,0,4,2,1,1,1,2,0,5,4,1,3,0,2,0,11,0,1,0,2,3,3,1,5,2,5,7,8,2,7,1,4,5,2,9,5,5,1,0,3,2,1,1,2,2,1,4,1,9,7,1,0,0,5,3,4,1,3,5,1,3,3,3,0,1,82
1,0,2,0,0,0,5,1,4,0,0,0,10,1,0,1,0,0,5,3,1,5,6,0,0,0,3,4,1,0,1,2,11,1,0,0,0,7,1,0,1,2,0,0,2,1,5,1,0,0,1,0,2,0,2,0,0,3,2,1,0,1,1,4,0,0,0,0,6,0,0,1,4,3,1,7,1,2,2,0,14,2,0,0,0,2,1,2,0,0,0,0,0,0,1,2,1,1,0,1,82
1,5,0,1,3,0,6,0,2,8,0,4,1,2,0,2,0,7,7,2,3,7,2,0,3,3,0,2,4,2,2,5,40,2,0,0,0,3,2,1,13,5,0,0,0,2,4,6,3,0,0,0,0,0,2,0,0,22,0,0,10,5,0,14,0,0,2,3,6,2,0,1,14,1,23,8,2,0,0,0,2,0,0,0,0,1,1,1,0,0,2,2,3,1,4,5,3,0,5,0,82
1,3,2,0,1,0,11,0,5,5,1,6,3,5,1,1,6,13,7,0,3,0,3,0,2,10,3,12,2,1,8,3,6,1,0,0,1,5,3,0,0,1,0,4,2,2,7,5,5,0,9,0,0,1,0,1,6,1,4,4,2,15,2,9,0,1,1,7,8,4,5,5,2,0,3,4,3,1,1,1,2,1,2,4,10,1,4,2,3,2,0,4,20,2,2,2,4,0,1,1,82
3,6,7,1,1,3,4,2,5,3,3,8,3,3,1,6,1,3,0,1,5,3,6,2,5,6,2,0,4,1,4,2,0,4,3,3,6,3,4,1,4,5,0,1,5,6,3,3,3,1,8,2,1,2,4,4,0,5,2,7,2,7,5,4,2,4,5,3,3,6,10,3,3,4,0,1,3,2,5,1,3,3,7,17,6,1,5,1,0,11,6,1,2,2,4,2,1,4,1,2,82
1,2,1,0,0,0,8,0,4,3,0,2,0,2,4,0,0,5,1,0,1,3,2,0,2,5,1,1,0,0,4,1,6,3,1,1,3,0,3,0,0,6,0,2,4,3,2,3,0,1,1,0,0,0,6,0,0,0,30,3,2,5,0,2,1,1,1,3,3,3,1,2,0,0,1,4,0,2,0,0,1,4,2,4,4,1,3,1,1,6,2,1,9,0,1,1,1,3,0,1,82
0,1,1,0,1,0,1,2,0,0,1,4,0,3,3,0,1,4,0,0,3,1,2,0,2,2,2,3,2,0,2,0,0,3,3,1,0,2,3,2,2,1,9,1,3,3,0,1,2,1,0,0,0,0,2,0,1,0,1,0,5,4,0,3,2,2,2,7,0,3,2,2,1,0,3,0,5,2,0,4,0,1,1,13,4,1,2,0,1,2,3,1,4,1,2,1,4,1,0,3,82
4,2,1,2,0,2,3,3,9,0,0,0,1,0,1,1,1,3,0,2,2,0,4,0,0,4,1,1,3,4,3,1,1,5,36,7,0,7,4,0,1,0,43,1,1,5,0,2,3,0,1,1,1,0,1,5,1,1,0,0,1,1,4,1,6,0,1,8,1,7,5,1,0,1,2,0,1,3,2,39,1,0,9,10,7,0,1,0,1,7,3,1,1,10,5,8,1,1,1,3,82
1,4,7,0,0,0,9,0,2,8,0,7,1,12,2,0,5,4,4,0,5,1,8,0,2,2,2,8,0,1,8,1,23,3,0,1,2,7,4,1,2,1,0,0,1,3,8,10,2,0,6,0,1,1,1,2,0,0,1,6,3,16,1,4,0,1,1,5,2,2,1,11,1,0,12,10,3,0,4,0,2,3,0,4,2,0,4,0,3,4,1,4,19,0,3,1,6,0,1,1,82
4,7,2,0,1,2,10,1,0,3,1,0,5,2,5,4,2,2,5,0,4,8,4,1,0,5,1,6,3,1,8,10,12,6,0,0,2,3,5,1,6,5,0,1,2,3,6,2,10,1,1,0,0,2,3,6,0,1,1,6,6,11,2,3,0,0,4,5,5,2,4,1,4,0,7,5,2,0,1,2,3,0,0,1,2,0,4,1,2,0,1,5,10,0,5,3,5,1,1,0,82
0,3,3,1,0,1,4,2,4,3,1,3,0,0,2,2,3,6,4,1,4,0,4,3,4,7,1,4,1,1,6,0,1,3,2,2,2,4,5,0,2,0,0,2,0,5,4,3,5,0,9,1,0,0,0,2,0,1,2,3,4,2,0,3,1,4,3,3,2,5,4,8,1,1,2,4,2,3,1,5,1,3,4,14,4,1,4,1,1,8,0,2,9,0,4,2,1,0,1,1,82
3,0,0,1,1,0,2,0,0,4,3,2,2,2,4,1,2,2,7,0,1,9,1,0,2,5,4,4,1,2,6,8,10,2,1,2,2,4,0,2,2,1,0,5,1,2,12,5,7,2,0,1,0,2,2,0,1,4,1,1,3,2,1,6,0,1,3,1,7,4,3,6,5,2,3,6,0,0,2,3,2,1,0,7,5,2,1,5,2,1,0,0,9,0,3,4,1,1,4,2,82
2,4,6,2,1,1,5,0,2,2,0,0,0,0,1,1,1,3,1,2,0,7,7,3,1,0,1,1,2,1,0,9,4,2,0,2,6,1,2,0,1,1,0,1,3,0,3,1,1,2,3,0,1,1,3,1,0,4,9,2,1,4,2,2,0,1,1,0,3,3,2,1,6,0,3,7,1,1,1,0,0,3,1,0,0,1,2,0,1,2,3,2,2,0,4,2,1,4,2,4,83
5,5,4,0,4,1,3,4,6,1,3,0,0,0,1,10,1,1,1,4,1,1,7,2,4,0,0,2,9,4,1,2,1,6,10,0,5,5,2,2,4,4,16,0,0,2,0,2,0,0,2,1,6,2,5,1,1,6,2,2,1,1,1,2,2,1,1,2,5,1,1,1,4,0,2,1,1,0,5,10,1,1,2,0,1,2,4,1,1,0,0,0,0,8,1,4,1,2,2,0,83
2,2,2,1,4,4,3,5,5,0,2,0,3,1,0,5,3,0,5,5,1,1,4,0,0,0,6,0,3,2,1,4,2,4,6,0,1,4,1,1,2,3,9,1,0,0,3,1,4,0,2,0,2,1,1,1,5,2,0,1,0,3,1,10,3,0,3,0,7,1,0,1,4,1,3,0,2,0,2,3,18,6,6,1,1,1,0,3,4,0,3,1,1,6,1,3,2,0,3,1,83
9,2,3,1,0,1,1,2,17,1,3,7,0,2,0,7,1,2,3,4,1,0,2,13,2,3,0,1,15,0,2,1,2,2,0,4,3,0,0,0,0,3,0,2,1,1,1,3,1,0,1,0,3,0,6,0,2,2,7,0,2,1,4,1,2,0,0,0,2,1,5,2,0,3,1,1,0,4,0,2,0,2,3,5,3,1,1,0,1,0,2,2,6,0,0,0,1,0,0,2,83
5,2,2,0,3,3,5,7,6,1,3,0,1,2,1,0,4,6,5,2,4,8,0,2,1,2,0,3,6,5,4,6,10,4,4,0,3,4,2,1,6,2,2,2,0,0,6,3,2,0,3,1,0,0,2,0,1,8,1,0,6,6,3,8,3,0,2,0,6,0,1,1,3,2,5,4,4,0,4,10,3,1,1,1,2,1,2,2,0,0,1,1,3,7,3,8,5,0,4,0,83
2,2,5,5,2,2,2,0,4,3,5,2,5,5,0,5,1,6,3,5,0,1,2,6,1,0,0,3,5,5,2,5,9,3,0,3,0,0,4,0,6,3,1,0,2,0,6,6,0,0,0,0,4,2,6,1,1,4,3,1,3,2,1,4,1,1,1,0,3,0,0,1,2,8,10,12,2,0,2,1,5,2,8,0,0,3,2,3,1,0,2,5,13,2,2,2,5,1,5,3,83
12,1,6,1,5,4,4,1,5,3,2,3,3,2,0,2,3,1,3,4,2,8,4,0,1,1,0,4,6,3,2,0,7,2,1,0,1,7,3,2,4,4,1,3,0,4,3,5,2,0,2,0,2,3,4,3,4,3,2,2,4,2,1,4,0,1,0,3,2,4,2,3,5,1,3,4,1,0,0,1,4,1,0,0,2,0,5,2,2,2,1,0,2,0,1,4,3,0,7,3,83
5,1,0,4,3,3,6,1,3,4,2,0,7,1,3,7,2,6,3,3,2,4,7,4,1,3,1,3,7,2,4,2,4,3,2,0,1,4,3,0,1,1,0,1,1,2,5,3,4,0,8,0,0,1,3,1,2,4,2,2,5,5,1,4,3,0,1,3,7,4,2,5,3,2,5,5,3,0,4,3,8,4,3,0,4,0,5,2,1,2,2,3,7,5,5,4,1,0,4,0,83
6,4,4,2,1,0,6,4,7,10,1,2,0,7,4,5,4,5,0,2,0,3,8,3,4,2,22,1,1,4,2,2,0,8,2,3,7,8,8,2,0,4,4,4,5,4,2,6,1,12,3,1,0,3,4,0,1,1,12,4,2,8,4,2,4,1,3,7,2,1,6,1,3,2,3,3,2,7,3,5,0,12,2,4,1,1,5,2,0,3,5,9,1,4,1,6,9,4,2,11,83
2,2,3,1,1,3,0,2,9,0,1,1,3,1,1,6,1,1,1,3,3,1,1,9,3,4,0,1,13,3,0,5,1,2,0,0,5,3,3,4,3,1,0,2,1,2,4,1,1,2,3,0,8,4,2,0,3,4,8,0,1,1,9,0,1,2,0,2,2,1,0,1,4,1,0,0,4,0,2,1,0,2,0,1,2,4,3,0,0,0,0,2,1,0,0,1,2,2,3,2,83
0,3,2,3,0,1,10,1,7,5,1,1,2,1,1,3,0,0,4,0,3,2,9,0,1,2,0,0,2,2,1,7,8,4,5,2,4,5,2,0,3,9,34,1,0,2,3,1,0,0,1,1,0,1,3,2,4,7,0,6,0,7,2,4,4,0,1,0,4,0,2,0,3,2,4,15,3,0,4,5,4,1,3,1,0,1,8,3,1,0,0,1,5,2,0,6,2,1,3,3,83
7,4,4,7,7,5,10,2,6,4,1,1,0,2,1,6,2,4,4,5,3,5,1,1,3,1,0,3,9,8,2,9,9,13,3,2,0,17,12,4,8,7,4,0,1,0,6,6,1,0,4,1,4,2,9,3,2,6,2,3,2,4,8,5,1,0,4,1,7,5,2,3,8,1,6,2,6,1,6,10,2,2,4,1,5,1,7,2,2,0,1,2,3,10,4,8,3,1,7,1,83
8,1,2,3,2,3,1,1,1,2,3,0,2,1,1,6,1,1,2,3,0,6,3,0,1,3,0,5,3,2,1,14,5,4,3,0,5,6,5,2,5,3,1,0,0,0,4,3,0,0,2,0,1,3,2,2,1,9,2,3,3,4,3,4,1,0,4,1,1,4,1,0,3,5,3,2,5,0,3,6,1,1,5,1,3,3,5,2,0,0,0,1,4,5,6,3,6,3,12,4,83
7,14,0,1,0,4,6,1,2,16,0,4,1,6,5,15,0,9,6,1,2,3,5,1,4,1,0,6,1,2,5,1,14,9,1,1,2,7,5,5,9,5,1,0,1,1,10,4,2,0,7,1,1,1,3,0,1,5,2,5,13,9,0,6,0,0,3,1,6,1,6,4,6,0,11,17,6,0,3,0,1,1,2,1,4,1,7,0,0,1,1,2,18,0,8,14,4,1,4,4,83
6,0,0,0,0,0,1,0,0,2,0,1,1,2,2,1,1,0,0,0,0,0,2,0,0,0,7,3,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,1,0,5,2,0,1,3,0,0,0,0,6,1,5,1,2,0,0,1,1,1,0,2,0,4,1,2,2,0,1,0,0,1,0,0,1,0,6,0,2,0,0,0,1,0,1,5,0,3,0,1,2,0,2,0,0,0,83
0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,5,0,0,5,0,0,1,0,2,1,0,0,0,7,2,0,2,2,0,1,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,1,2,1,2,3,0,0,0,0,0,0,2,0,0,1,4,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,83
5,3,1,0,5,5,3,2,4,1,3,0,10,0,1,4,0,0,13,2,5,5,4,9,1,0,0,0,8,3,0,8,11,3,0,0,0,3,5,1,2,5,1,0,0,1,4,2,1,0,0,0,5,1,2,1,1,8,2,1,1,2,0,0,0,0,1,1,11,0,1,0,3,2,1,1,5,0,1,0,7,0,2,0,0,0,5,1,1,0,1,0,0,3,1,2,2,0,4,0,83
1,9,1,1,1,3,8,0,4,0,2,0,5,2,1,3,1,3,2,1,4,2,9,2,1,2,0,4,3,1,2,4,4,8,0,0,1,6,9,1,6,5,1,1,1,3,3,7,4,0,5,2,1,3,7,1,0,2,3,3,2,7,3,2,0,0,1,4,3,5,1,2,4,0,1,4,6,1,5,1,2,1,1,1,2,0,2,0,2,1,0,2,4,4,3,5,2,2,3,4,83
6,8,0,3,2,3,13,1,7,7,1,0,0,1,0,8,3,2,6,2,4,5,2,1,1,5,0,3,6,2,5,11,9,6,3,1,2,7,5,0,8,2,0,2,1,3,8,8,2,0,5,1,1,4,1,1,0,5,5,4,6,5,4,2,0,1,2,5,10,7,2,2,8,1,8,5,4,3,6,2,2,3,0,3,4,0,0,1,0,0,4,3,6,8,4,7,5,1,6,3,83
3,2,0,2,8,4,7,1,3,3,3,4,0,3,0,6,2,1,10,11,3,14,5,2,0,1,0,2,3,4,3,8,11,2,0,0,3,3,2,2,13,5,0,1,1,0,13,5,3,0,3,0,2,2,5,1,3,10,5,1,9,5,3,10,0,0,4,1,4,6,2,3,12,3,8,8,1,0,2,2,4,0,1,0,3,2,5,2,0,0,1,0,4,0,11,7,3,0,12,0,83
1,1,1,5,2,2,2,0,7,0,0,1,4,2,2,9,1,0,9,9,1,8,1,0,0,0,0,0,7,2,0,7,14,1,0,0,3,0,0,0,4,4,1,0,0,1,1,5,0,0,5,1,3,0,0,0,0,16,5,3,1,1,1,2,0,0,0,0,5,1,1,0,6,1,3,9,1,1,1,1,5,3,2,1,1,4,3,0,0,0,1,2,0,1,2,6,0,0,4,0,83
3,3,4,1,5,2,5,1,1,1,0,2,10,2,4,11,2,1,6,8,3,6,3,2,1,0,0,2,5,4,0,10,1,2,1,2,3,3,1,1,2,1,0,0,0,1,3,3,1,0,1,1,2,1,2,2,2,5,3,3,0,0,1,3,1,0,2,2,10,2,0,6,6,4,1,0,4,0,1,1,6,0,3,0,0,4,4,0,1,0,0,0,2,2,5,8,1,1,5,1,83
3,3,2,2,8,1,1,4,5,1,0,1,5,0,1,3,0,0,3,4,0,9,1,2,2,0,0,2,11,3,3,8,13,8,2,1,2,4,1,1,7,1,2,0,0,0,2,3,3,0,2,0,6,1,3,3,1,11,2,0,0,2,2,5,5,0,2,1,2,3,1,2,10,1,4,5,0,2,3,2,2,2,1,1,0,0,2,0,1,0,1,1,2,3,1,6,2,0,6,2,83
5,6,5,2,2,7,8,2,7,6,2,4,4,7,6,8,1,0,8,4,3,6,7,1,0,3,1,7,9,14,4,10,7,4,4,2,2,6,4,1,2,5,0,4,1,2,12,6,5,2,12,0,2,1,3,1,4,8,1,7,6,7,3,7,0,0,2,3,10,3,4,7,6,7,5,7,3,4,3,2,5,3,1,5,5,1,7,1,4,1,2,6,3,1,0,2,6,3,8,2,83
13,1,0,4,1,0,0,3,2,1,1,0,0,1,0,8,0,0,1,2,1,3,6,2,5,1,0,0,5,3,2,2,2,1,0,0,1,1,0,2,3,1,0,0,0,2,0,1,1,4,0,0,2,3,3,1,0,1,6,0,0,1,7,3,0,0,0,1,3,0,0,2,4,3,1,1,1,1,3,1,0,0,0,0,0,1,6,0,0,0,0,0,0,1,5,0,2,0,1,0,83
6,2,4,2,3,0,2,1,8,3,1,4,0,1,4,4,2,1,1,2,6,1,6,2,3,3,0,2,3,2,2,0,2,6,4,1,2,4,6,2,1,4,0,2,1,2,0,1,2,5,3,2,1,4,7,1,4,0,3,2,1,1,3,1,1,0,1,3,1,4,1,5,0,2,0,0,5,7,4,3,3,7,2,0,0,1,2,2,0,0,7,1,2,0,0,7,5,3,3,2,83
4,3,6,4,4,5,21,4,4,3,1,1,5,1,1,5,5,4,9,13,3,6,5,0,2,0,0,5,3,1,2,6,12,12,10,0,0,11,13,2,4,0,6,1,0,1,17,4,3,0,7,1,4,3,2,0,4,6,2,0,1,10,1,12,4,0,0,0,5,3,0,2,2,3,3,10,2,0,1,17,2,0,0,0,1,2,3,0,1,0,0,0,4,8,2,11,2,1,2,2,83
3,8,5,4,2,0,8,2,10,10,1,6,0,2,1,6,0,0,2,4,6,7,5,0,4,3,0,4,3,3,3,2,5,3,2,0,2,8,9,1,5,6,0,2,0,2,1,4,7,0,10,0,2,2,5,1,0,10,0,2,7,9,4,11,0,0,4,1,3,10,4,3,1,0,8,5,5,2,3,4,0,1,0,3,7,0,3,0,0,0,1,5,7,6,7,7,1,2,6,1,83
5,9,4,8,3,0,7,1,1,6,2,4,0,5,3,4,1,4,1,2,2,1,7,0,3,4,0,7,1,1,11,2,7,2,2,0,4,10,2,1,7,3,0,1,0,3,5,13,2,0,7,0,1,3,1,4,1,8,1,2,16,10,2,9,0,0,2,2,4,9,1,4,10,2,9,17,5,0,4,1,1,1,0,2,1,4,3,3,1,2,3,5,24,2,2,8,7,1,6,4,83
3,1,2,1,2,0,2,1,2,3,1,3,3,1,3,7,1,2,0,3,1,4,2,0,6,2,2,0,8,1,4,0,1,6,14,2,3,6,7,1,2,2,3,2,2,1,4,3,3,1,4,4,2,2,5,0,3,2,0,4,2,3,4,3,4,1,0,2,2,5,0,4,2,1,1,1,2,5,1,12,4,4,0,1,1,2,0,0,0,0,3,2,1,7,1,5,3,0,4,2,83
10,1,5,2,8,2,6,3,7,1,2,3,1,1,3,12,1,1,15,3,3,7,5,3,0,0,0,2,4,8,2,10,23,7,1,1,1,5,5,1,14,6,0,2,2,1,4,8,3,0,10,0,1,0,2,4,2,11,0,2,8,3,1,2,0,0,4,0,5,3,3,1,14,1,11,12,2,0,1,2,6,2,2,3,1,2,10,0,4,0,2,1,5,5,6,9,1,0,8,2,83
5,9,3,2,2,0,1,3,4,4,1,3,0,3,0,8,0,1,1,4,1,8,4,0,0,1,0,1,5,4,2,5,17,4,1,0,2,1,3,0,4,3,0,0,0,0,5,3,2,0,8,0,3,1,4,1,0,7,1,6,4,2,0,2,2,0,0,0,3,0,0,0,9,1,10,5,5,0,2,2,0,0,0,0,0,1,4,0,0,1,0,2,3,3,1,5,1,0,6,0,83
0,2,2,1,2,2,3,5,8,4,1,1,1,0,0,4,1,0,5,3,0,1,4,3,0,0,0,0,9,2,0,5,1,1,1,0,1,2,0,2,2,6,2,2,0,0,2,2,1,0,1,1,2,0,4,0,2,7,10,3,0,2,5,1,3,0,0,0,4,0,0,1,4,1,0,2,1,2,0,5,2,2,9,1,0,3,1,0,0,0,0,2,0,2,1,1,0,2,2,0,83
7,3,0,1,1,5,7,0,3,4,1,1,1,1,0,3,0,2,3,1,4,2,5,0,2,4,0,2,4,2,4,3,3,9,5,1,7,6,4,4,4,8,0,1,1,2,1,2,0,1,5,1,1,2,3,0,3,2,8,2,6,4,2,3,2,0,4,0,1,4,4,3,2,1,2,6,1,2,3,1,0,3,0,2,2,0,5,0,0,0,5,5,1,4,3,5,1,8,3,2,83
5,0,0,5,5,4,3,3,7,2,2,0,2,2,1,11,1,0,4,5,1,6,1,1,1,1,1,2,1,3,0,8,6,5,1,0,1,6,3,0,1,3,1,0,1,0,0,3,0,2,1,1,2,0,6,1,1,4,1,2,1,0,1,4,1,0,0,0,4,0,0,1,6,5,1,1,0,3,1,10,1,2,2,0,2,2,3,1,0,0,0,2,1,5,1,5,2,1,3,0,83
6,6,4,1,2,1,4,0,2,0,4,0,1,2,1,11,0,0,5,5,0,5,6,0,0,1,0,1,8,4,0,9,22,4,4,0,2,2,3,1,11,5,0,1,0,0,9,3,0,0,0,0,0,1,7,0,0,28,1,4,5,5,1,3,1,0,2,0,7,0,0,0,18,1,8,6,1,0,0,3,1,0,0,2,2,6,10,0,0,0,1,3,1,0,1,8,4,2,6,0,83
7,1,1,3,4,2,1,0,5,1,3,2,0,0,1,4,0,2,4,3,3,7,5,7,1,2,0,4,8,3,2,5,3,4,0,0,1,2,1,0,4,3,0,0,1,1,3,1,0,0,1,0,2,1,4,0,1,5,2,2,4,1,0,5,0,1,1,0,5,0,0,2,2,1,7,5,4,0,3,2,0,0,0,0,0,0,5,0,1,0,0,1,2,1,4,7,5,2,4,0,83
8,1,0,0,0,1,0,1,0,1,0,4,0,2,2,1,1,0,0,1,0,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,1,1,0,1,0,0,0,0,1,4,0,0,0,0,0,83
9,1,0,2,2,3,1,2,4,3,2,0,1,0,0,6,1,2,1,2,3,6,2,4,5,5,0,0,6,2,7,4,0,3,12,0,3,1,0,1,1,3,5,0,1,0,3,0,0,0,3,1,1,2,2,1,0,4,3,3,2,1,5,5,8,2,6,0,3,2,1,2,1,4,1,3,2,5,2,5,1,8,4,0,1,3,2,0,1,1,0,0,0,7,6,4,1,0,3,2,83
1,3,3,0,1,6,5,4,1,2,0,2,6,0,2,1,5,1,1,2,0,5,1,1,0,1,3,3,1,4,1,4,3,6,6,0,1,4,4,2,0,3,2,1,2,0,9,3,1,0,2,1,5,2,5,1,4,4,2,5,1,1,1,8,0,3,2,0,6,1,0,1,2,6,0,1,1,0,0,6,8,2,2,0,0,0,1,2,1,0,0,0,2,7,3,2,3,0,3,0,83
3,1,3,0,1,1,1,0,5,4,0,0,0,1,2,4,1,1,2,0,3,3,3,2,0,5,0,0,2,1,1,0,8,3,0,2,3,2,1,1,2,0,0,1,6,6,2,2,1,0,4,0,1,0,1,0,0,2,1,1,0,1,1,2,1,3,1,5,1,2,4,2,2,0,3,3,1,1,3,1,0,0,2,8,2,4,2,1,2,4,2,1,0,3,0,1,1,1,1,0,83
