0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,target
2,2,0,0,10,1,0,4,11,3,2,6,0,3,7,0,1,0,6,0,3,1,2,3,2,5,1,9,0,0,1,1,1,0,4,1,2,0,3,1,0,15,4,6,0,2,1,2,1,0,8,2,18,1,3,7,2,3,0,0,0,1,6,1,1,1,4,0,5,0,8,2,0,0,2,3,6,2,0,0,67
1,1,3,1,0,5,9,0,1,3,0,1,0,0,0,0,2,4,0,14,2,0,0,0,0,0,12,0,1,17,3,0,4,0,0,0,0,0,1,3,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,2,0,1,13,1,2,1,2,0,9,4,67
7,0,2,0,2,6,2,2,0,3,0,0,1,0,2,3,1,0,5,2,1,0,0,6,5,1,6,0,0,1,0,1,0,6,0,1,5,1,14,1,0,2,4,1,8,5,1,4,0,0,5,0,4,3,5,1,0,1,0,0,2,1,3,3,0,1,2,2,0,1,2,2,1,0,1,1,3,13,1,2,67
0,2,6,0,8,6,6,2,6,6,5,0,2,5,4,0,0,3,5,3,1,3,2,0,1,0,7,0,2,0,0,7,7,1,0,4,3,1,5,4,3,0,2,3,1,3,5,5,0,3,3,4,2,5,0,3,0,2,6,4,0,3,3,2,1,9,2,0,4,1,2,6,17,0,2,2,11,10,3,5,67
7,0,2,1,1,3,2,2,1,1,2,0,4,6,4,2,0,0,4,1,0,3,1,4,1,1,0,4,0,0,1,1,3,1,0,2,2,0,10,2,0,3,2,4,5,1,2,1,1,0,5,1,5,1,0,0,2,0,3,1,1,1,2,1,1,4,2,2,1,3,3,1,0,2,3,0,4,9,2,6,67
7,0,6,0,0,10,7,1,0,6,1,1,1,2,4,2,1,4,0,3,0,4,1,1,1,0,7,3,1,7,1,1,43,1,0,1,0,3,9,2,2,1,2,0,0,0,0,2,0,1,0,1,0,7,0,0,1,1,2,1,0,0,0,0,0,16,0,0,1,5,0,0,48,3,0,3,3,3,6,4,67
1,2,0,2,2,2,1,3,0,0,5,3,1,3,2,2,13,1,2,5,8,1,2,2,3,2,2,0,7,9,6,1,5,9,0,11,1,12,5,1,2,2,1,1,1,8,1,3,0,4,3,3,1,0,2,2,5,6,6,2,0,0,4,0,2,0,2,1,1,3,0,4,5,7,3,13,2,1,7,3,67
1,2,14,2,2,4,7,1,2,2,13,2,3,1,1,0,7,4,10,3,2,1,0,1,5,0,3,0,1,6,1,0,2,2,0,2,0,0,0,1,1,3,1,2,2,0,1,7,1,6,7,3,3,0,4,5,1,2,1,4,3,1,6,3,5,0,0,0,2,1,2,2,13,2,2,4,1,1,5,1,67
1,1,5,3,3,12,7,1,3,4,9,0,4,1,4,0,0,3,2,7,1,3,0,0,0,0,6,1,1,0,0,2,29,0,0,2,2,2,1,4,0,3,0,2,0,0,1,3,1,7,6,4,10,0,0,5,1,2,0,1,1,2,3,0,0,15,1,2,4,3,5,1,28,0,0,1,10,7,4,1,67
3,0,0,0,1,1,1,0,0,0,4,0,1,3,3,1,0,1,1,1,0,0,2,0,6,0,0,0,2,2,2,2,0,0,2,4,1,0,7,1,0,6,2,1,1,1,1,6,1,0,4,1,11,3,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,0,5,12,1,1,67
2,1,9,2,2,11,11,1,6,1,14,5,4,6,5,10,0,4,16,5,5,2,3,2,5,1,9,6,7,1,0,2,3,0,0,8,1,5,4,2,1,10,4,8,4,2,1,8,1,2,8,4,1,6,4,6,2,8,1,1,0,3,9,3,5,5,4,0,4,2,5,9,0,4,3,7,11,4,5,4,67
5,6,1,3,2,7,7,5,1,8,3,1,3,1,1,1,0,5,1,2,4,9,2,1,2,3,2,5,5,3,2,5,9,3,2,1,6,4,3,9,0,4,1,0,10,7,6,0,0,4,0,1,0,1,0,1,5,2,6,1,0,10,0,1,5,8,2,2,5,2,11,2,10,2,2,3,10,12,3,7,67
1,1,1,2,1,0,3,0,2,0,10,0,2,4,4,1,0,3,3,2,3,3,0,1,0,0,2,0,1,0,1,0,0,0,1,1,0,1,3,0,0,4,3,4,3,1,1,2,0,0,2,2,20,0,2,2,1,3,0,2,1,2,1,3,0,2,2,1,7,0,3,2,2,8,4,1,8,1,3,1,67
5,1,0,4,4,5,3,0,0,2,4,2,0,3,1,3,0,1,4,1,8,0,0,6,3,1,3,0,3,3,2,1,0,4,0,5,4,2,8,1,1,9,6,1,4,3,4,7,0,2,8,1,32,1,2,0,2,4,3,1,2,0,0,0,3,0,1,0,3,1,0,1,0,0,5,2,5,6,3,2,67
5,4,4,2,1,5,3,0,0,1,2,1,1,4,2,3,3,1,9,4,3,1,0,4,5,1,2,0,0,2,2,1,3,6,0,3,1,0,10,0,1,5,6,3,2,0,3,5,1,1,0,2,0,2,1,0,2,3,3,5,1,2,1,2,1,1,2,1,2,2,0,2,2,2,2,6,6,17,8,3,67
1,0,8,0,0,12,12,1,1,10,5,1,1,0,2,1,1,0,1,3,2,6,4,0,5,0,10,1,3,2,0,1,35,1,0,1,0,1,0,1,1,3,3,2,0,0,0,6,0,3,2,2,1,2,0,4,1,2,1,5,0,1,5,4,1,6,1,1,1,3,0,2,37,3,3,6,0,3,9,1,67
4,0,6,2,1,6,11,1,0,8,1,1,3,4,1,1,1,3,4,1,2,6,0,3,2,1,3,13,1,2,0,2,24,3,0,0,1,0,7,2,0,1,0,4,6,4,1,1,0,0,6,1,1,0,0,2,0,2,3,0,0,3,1,0,5,4,2,0,2,5,8,1,15,2,1,0,3,20,1,3,67
4,1,6,2,2,8,9,0,1,7,0,1,4,4,2,0,2,3,15,10,2,5,0,4,3,1,7,13,2,1,4,1,14,1,3,5,0,1,0,3,0,9,0,2,4,0,2,4,0,1,3,4,10,3,1,1,0,3,0,2,5,3,3,2,3,12,1,6,5,1,5,2,27,0,1,11,8,3,5,4,67
1,0,4,3,2,4,4,0,4,0,6,7,0,7,2,1,3,0,7,1,3,0,4,2,2,3,0,9,4,1,0,0,10,2,0,2,2,0,4,1,0,2,3,3,3,1,2,12,1,4,8,4,1,0,4,2,2,5,0,3,1,5,0,1,4,12,0,3,1,0,10,4,10,4,3,1,15,4,3,0,67
1,3,5,0,0,4,5,0,0,2,7,0,2,2,4,6,7,3,2,3,14,2,3,10,10,1,6,2,4,5,0,4,5,6,0,12,3,2,3,4,0,0,7,1,4,8,0,8,1,6,0,3,0,2,9,0,2,2,1,5,2,3,5,7,5,1,1,1,0,1,0,4,7,9,5,9,2,4,5,5,67
0,2,4,0,0,6,6,1,0,2,0,0,1,0,2,1,0,1,0,1,0,7,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,3,0,3,1,0,0,0,2,0,4,0,0,2,0,1,0,1,1,0,0,0,1,2,1,2,0,0,1,4,0,1,0,0,6,4,7,2,0,0,0,1,3,5,67
2,1,4,1,1,11,8,2,4,5,6,0,4,1,3,1,0,3,3,3,0,2,0,0,0,1,8,1,3,0,0,2,27,0,0,4,2,3,2,3,0,0,0,5,0,0,2,2,1,7,1,4,5,0,0,4,1,2,0,1,1,2,2,0,0,15,1,0,4,3,1,1,28,0,0,1,10,6,4,2,67
1,3,3,2,5,3,1,3,1,1,18,2,1,7,7,5,0,0,5,3,6,2,14,2,4,0,1,2,4,5,1,2,5,3,0,4,1,1,1,3,3,4,3,5,5,11,0,9,0,6,6,2,0,2,5,1,5,4,1,3,0,3,5,1,1,4,3,2,2,2,3,1,3,5,4,3,11,8,0,3,67
0,2,4,3,2,3,5,2,2,7,2,1,3,1,3,1,2,2,1,1,2,4,0,0,1,3,7,1,0,2,2,0,22,2,1,1,0,1,4,1,1,4,0,4,0,1,1,3,1,4,1,2,7,2,0,2,2,2,1,4,0,0,4,3,0,8,2,1,1,1,2,3,27,1,2,0,19,9,4,0,67
1,3,0,2,2,0,5,0,3,0,6,0,0,2,4,1,6,0,0,2,3,0,4,2,7,4,9,3,3,9,1,0,2,0,0,5,0,1,1,1,2,3,2,2,1,2,0,2,1,4,4,2,1,3,1,1,2,0,0,1,1,2,2,0,2,0,0,0,3,2,2,2,10,5,4,4,2,2,5,3,67
1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,1,0,1,8,0,4,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,67
0,1,2,5,0,15,8,2,0,14,0,2,4,2,0,0,0,2,0,2,0,4,1,2,1,0,1,2,0,0,1,1,20,1,3,0,3,2,6,7,3,0,0,1,1,1,2,0,0,0,0,0,2,0,1,0,0,1,0,2,0,7,2,2,0,16,0,0,0,4,6,3,42,3,0,3,1,2,10,7,67
2,2,0,0,0,0,0,0,3,0,5,2,0,2,0,0,2,0,6,3,4,0,2,0,2,0,1,4,0,0,0,0,0,2,0,0,2,0,0,0,0,17,0,8,3,0,2,2,0,0,2,0,27,0,1,2,1,1,1,1,0,2,3,1,3,0,2,0,1,0,4,0,0,0,5,0,1,6,0,0,67
2,2,2,0,3,1,7,0,1,0,7,1,0,0,3,2,2,0,5,11,3,3,2,1,6,1,1,0,0,5,2,0,4,2,1,3,0,0,2,0,1,1,1,3,0,0,2,5,0,0,2,3,0,3,1,2,2,3,1,0,1,3,4,1,3,5,2,0,3,0,1,4,2,2,2,9,2,1,3,0,67
0,0,0,3,1,0,0,0,3,0,0,2,1,0,8,1,0,0,6,0,3,1,1,3,0,0,1,2,4,0,1,3,0,1,3,3,0,0,5,0,2,1,1,3,2,1,0,3,0,4,1,2,3,1,0,4,0,1,3,0,4,0,6,2,1,0,2,1,7,1,0,3,0,0,1,0,1,3,1,0,67
3,4,2,0,2,1,0,2,2,2,6,6,3,0,5,1,1,1,2,2,1,5,1,0,1,2,2,6,1,1,0,0,1,1,3,0,0,0,1,8,5,0,0,2,5,0,4,0,2,1,1,6,1,0,0,4,1,3,1,2,0,4,6,2,0,0,8,6,5,0,7,4,3,0,1,3,10,10,4,4,67
3,2,1,2,0,6,2,2,2,1,2,2,0,0,1,0,4,4,4,0,2,2,1,0,2,1,0,3,1,4,0,2,10,0,3,1,1,1,2,6,1,0,0,1,0,2,1,1,0,1,3,0,3,0,1,3,0,0,0,1,1,2,1,0,2,8,1,0,2,0,11,0,8,3,1,2,3,3,2,7,67
0,3,4,5,1,5,6,1,0,1,9,1,3,5,1,1,0,1,9,1,15,7,5,7,0,0,2,0,4,3,1,7,4,7,0,14,1,0,2,1,1,2,4,2,0,7,3,13,0,7,7,5,3,5,9,1,1,4,7,2,1,1,4,1,9,0,0,0,0,2,0,0,2,2,8,6,1,0,4,1,67
4,8,3,4,6,10,4,5,3,13,2,4,2,1,0,1,7,6,5,11,2,8,1,3,6,1,10,3,3,9,5,2,6,2,0,1,2,2,5,7,2,5,0,3,2,1,3,5,8,1,1,7,0,6,0,1,3,3,0,12,3,14,2,5,2,7,4,6,0,2,31,6,6,5,5,10,3,0,6,6,67
3,2,2,0,3,4,4,3,2,6,2,0,6,2,3,0,0,14,1,3,3,10,4,3,3,6,4,15,3,1,6,0,2,0,1,2,7,1,5,4,1,2,2,2,8,2,3,2,2,4,3,5,0,4,1,3,8,1,1,5,0,13,5,5,0,2,2,4,0,5,17,3,10,2,3,1,13,6,6,3,67
0,2,6,3,0,6,0,0,2,1,4,3,3,1,5,0,0,2,4,3,0,5,1,0,2,1,3,1,3,2,2,0,18,1,0,0,3,2,2,3,0,5,2,2,1,0,3,1,1,2,4,2,5,1,0,1,5,0,0,2,0,2,3,0,0,5,3,4,2,1,5,2,8,4,1,3,4,4,6,2,67
2,1,9,0,2,5,2,0,0,2,1,0,0,2,3,0,4,4,3,3,5,2,0,1,0,0,0,1,0,1,1,16,0,1,0,2,1,3,0,0,9,2,1,3,2,3,0,2,2,1,2,2,1,0,4,2,3,2,14,0,0,1,3,1,2,3,2,0,2,0,1,1,3,0,0,4,8,4,1,0,67
0,0,0,1,1,1,3,1,4,1,1,0,0,0,1,0,2,5,2,4,0,1,2,1,2,0,0,0,1,2,3,1,0,1,0,2,2,1,1,0,0,2,4,3,1,0,0,3,1,2,8,0,17,1,0,0,5,0,1,1,2,2,2,0,1,2,3,0,8,3,0,0,1,2,1,0,7,6,3,4,67
3,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0,2,1,3,1,0,0,0,0,1,0,2,0,1,2,0,0,0,1,0,15,0,1,1,0,2,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,67
0,0,2,3,0,7,4,0,1,2,5,3,0,3,5,3,0,2,3,2,0,1,1,0,1,1,0,0,6,0,0,9,4,1,0,2,0,0,2,0,1,0,0,5,1,0,0,7,0,5,3,5,0,1,2,2,3,3,8,2,1,1,8,1,2,3,4,3,1,3,1,6,3,1,0,3,5,3,2,1,67
4,3,1,1,1,2,8,1,2,1,11,7,1,2,7,2,9,2,11,2,4,1,3,3,7,6,6,0,2,6,10,4,0,2,1,6,1,1,10,0,1,4,6,2,3,2,0,2,0,2,4,2,4,3,5,4,1,1,1,2,2,4,5,8,3,0,3,0,4,1,0,3,1,7,6,1,2,3,7,2,67
2,1,0,3,2,1,2,0,4,0,0,6,3,0,1,3,0,0,3,0,0,1,0,0,1,1,3,1,3,0,0,1,0,0,2,0,0,3,3,0,1,0,1,10,0,0,1,0,0,2,3,2,0,2,2,1,1,2,0,0,0,0,1,3,0,1,2,3,7,2,0,4,3,4,0,1,5,0,11,1,67
0,0,6,2,0,3,5,0,5,4,2,0,2,1,3,1,1,2,1,2,1,6,0,1,3,0,5,0,3,6,0,0,1,1,0,2,1,1,6,1,0,0,3,3,3,0,1,1,0,3,2,3,0,1,0,5,2,0,0,0,0,0,2,1,1,0,0,0,3,0,0,4,4,6,1,4,7,4,9,2,67
0,1,5,4,0,6,9,4,2,4,7,0,10,0,4,0,0,2,1,10,2,8,3,0,1,0,5,0,0,2,0,0,6,5,0,3,1,0,0,0,3,3,0,0,1,0,1,2,0,6,1,4,0,1,1,4,18,1,0,2,0,5,3,7,0,11,4,3,1,6,0,2,9,3,1,12,7,3,11,1,67
0,1,8,0,1,1,7,0,1,0,7,0,1,0,2,0,14,2,0,4,2,1,3,0,5,2,10,0,1,7,2,1,2,0,0,1,1,0,1,0,0,0,1,3,0,2,1,0,0,3,0,0,0,0,1,0,1,2,1,2,0,0,2,0,1,3,2,0,2,0,0,1,13,3,6,8,1,1,0,2,68
0,1,8,2,0,0,7,0,2,0,9,0,1,0,2,2,12,2,2,5,1,2,2,0,5,1,10,0,0,9,2,0,2,0,0,1,0,0,1,0,0,1,0,3,0,0,0,1,1,3,1,1,0,0,0,0,2,2,1,2,0,0,1,1,1,3,3,0,0,0,0,0,10,4,4,4,5,1,2,1,68
0,1,9,2,0,0,7,0,1,0,8,0,1,0,1,0,11,2,2,5,2,1,3,0,5,0,10,0,0,9,1,0,2,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,2,2,2,1,0,0,0,1,1,0,1,2,1,0,4,1,1,3,3,0,0,0,0,1,9,4,6,5,2,1,0,1,68
0,1,8,1,1,0,8,0,1,0,9,0,1,0,1,0,14,2,0,6,1,1,4,0,6,1,10,0,0,9,3,0,2,0,0,1,0,0,2,0,0,1,1,1,0,0,1,2,0,2,0,0,0,0,0,1,3,0,2,2,2,0,1,1,3,3,4,0,2,0,0,0,10,5,8,5,2,0,1,0,68
0,1,8,0,0,0,7,0,2,0,9,0,1,0,1,0,13,2,0,5,5,2,2,0,6,0,10,0,0,9,1,0,2,0,0,0,0,0,1,0,0,1,2,1,1,0,0,1,0,2,0,1,0,0,1,0,2,0,1,2,0,0,1,0,1,3,2,0,1,0,0,0,11,5,6,4,1,0,0,1,68
0,1,11,1,0,0,6,0,2,0,5,0,1,0,1,0,14,5,0,4,2,1,2,0,4,0,9,0,0,8,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,2,0,0,0,0,0,0,3,0,1,2,1,5,0,1,1,3,2,0,1,0,0,0,13,4,5,4,0,0,2,1,68
1,3,0,8,1,2,3,2,3,0,3,3,0,2,9,5,1,1,1,4,2,4,5,3,2,1,1,4,5,1,0,1,0,1,2,4,0,1,1,1,5,1,0,1,2,2,4,1,0,1,6,2,0,1,3,2,1,0,3,3,0,1,0,0,1,1,1,0,5,2,0,1,1,5,4,5,4,1,3,3,68
12,4,2,2,4,5,3,1,2,2,3,3,0,3,6,6,11,3,2,5,1,1,1,0,5,3,1,1,2,0,1,1,1,5,0,4,1,6,3,3,1,2,4,4,2,1,0,5,1,1,3,2,0,4,3,5,1,5,1,3,3,4,3,3,1,2,3,4,6,1,2,1,2,3,3,4,4,5,1,1,68
2,2,0,0,0,5,1,0,1,1,3,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3,1,0,0,1,3,0,0,1,10,0,4,2,0,1,2,0,0,0,1,1,0,2,0,3,0,1,1,0,0,0,1,0,0,3,1,1,0,3,0,2,0,0,8,2,2,0,1,1,2,4,0,5,68
6,4,4,2,0,1,6,2,0,4,1,1,2,3,3,1,1,8,5,1,0,1,2,2,0,0,3,0,4,0,2,3,1,0,0,0,2,4,6,1,3,2,1,3,2,0,4,1,3,0,6,3,2,3,1,0,1,1,4,2,0,2,3,0,1,3,0,1,1,5,1,3,0,0,0,0,3,0,2,3,68
0,1,2,1,1,8,3,2,5,7,0,2,2,4,1,2,1,2,0,4,0,1,0,3,2,3,0,5,0,0,0,2,2,2,2,2,1,7,5,2,12,1,1,2,3,1,3,0,1,2,0,1,0,1,1,1,1,0,1,2,3,4,1,0,1,7,1,6,6,3,11,8,14,1,1,2,0,2,2,1,68
3,1,0,4,4,1,1,0,1,0,11,4,2,4,4,1,1,0,9,5,0,3,2,0,3,0,4,2,5,0,0,1,0,2,1,4,1,3,8,2,0,7,0,4,1,0,0,3,2,4,8,4,4,3,2,3,3,5,0,0,0,2,5,4,0,1,2,1,1,0,4,5,2,0,4,3,1,2,1,3,68
2,2,3,3,3,3,7,0,0,5,3,1,0,2,2,1,3,3,5,0,1,1,2,1,1,1,2,11,3,1,20,2,3,3,0,3,3,0,5,3,2,2,0,7,5,3,4,3,3,0,8,3,0,1,1,0,4,3,1,2,1,3,0,1,1,6,0,3,3,4,10,6,5,1,3,5,11,7,3,4,68
0,0,2,0,0,1,0,0,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,1,0,3,0,0,4,1,0,0,1,0,0,0,0,0,1,0,0,3,0,0,1,1,1,0,1,1,0,0,0,0,3,0,0,0,1,1,1,8,1,0,0,1,0,0,3,68
8,1,2,2,0,5,3,5,0,10,1,1,8,1,0,1,0,0,2,4,1,7,0,0,2,0,1,9,1,0,0,1,2,0,0,0,9,9,0,5,2,0,6,1,0,0,1,1,1,3,2,1,0,0,0,0,1,1,1,4,0,3,1,1,0,3,0,8,2,7,14,2,3,0,0,0,2,1,3,3,68
1,4,0,0,8,1,0,0,5,0,4,2,1,1,5,0,1,1,23,4,0,1,1,0,1,1,0,2,2,0,0,2,1,1,2,2,8,0,6,1,2,6,0,4,1,0,0,1,0,2,17,1,33,1,1,4,1,2,2,0,0,1,4,0,0,7,1,0,6,2,6,3,2,0,2,3,1,3,0,0,68
0,1,2,4,0,3,0,1,2,2,0,0,3,3,1,0,0,0,0,0,0,6,0,0,0,1,0,5,0,1,0,0,8,0,0,0,0,2,0,6,3,0,1,0,3,1,0,0,0,1,0,2,1,1,0,0,1,0,0,0,0,1,1,0,0,4,0,0,0,5,31,0,5,0,0,5,0,0,0,4,68
9,4,2,6,5,5,3,3,14,5,2,9,0,1,3,4,1,1,2,5,1,2,0,3,1,8,1,6,3,1,1,9,12,2,3,2,1,8,11,4,11,1,2,9,7,3,12,3,5,4,4,5,1,3,1,9,3,0,11,2,11,2,4,2,1,2,10,3,10,9,5,8,3,3,2,7,8,7,3,2,68
5,5,1,3,0,2,1,2,0,1,0,0,11,4,6,4,0,0,1,1,1,5,4,0,1,2,2,6,4,0,0,0,0,1,0,3,3,9,6,5,6,0,2,2,5,1,6,5,0,6,5,6,0,6,0,2,3,3,5,1,0,4,4,1,2,0,3,7,3,1,3,6,0,2,1,1,0,2,4,4,68
1,2,0,0,0,2,0,2,0,1,1,1,1,1,0,1,0,1,0,5,7,2,0,4,0,0,0,4,1,3,1,0,0,2,3,2,5,1,0,2,2,4,2,0,1,0,1,1,1,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,7,1,2,0,3,68
6,4,1,3,3,3,5,6,1,2,6,1,5,3,4,3,0,0,11,4,0,8,4,1,3,1,2,13,2,1,1,2,2,3,3,4,9,4,6,2,6,1,5,6,5,4,7,5,0,4,9,7,0,7,5,1,5,3,0,2,1,6,2,1,4,5,3,4,3,3,8,4,2,7,4,2,17,10,2,2,68
1,2,5,8,4,0,0,2,4,2,3,6,0,4,1,2,3,4,25,1,1,3,0,0,0,3,2,9,5,1,1,1,4,1,7,0,3,1,7,0,1,6,1,4,1,1,1,4,0,4,21,2,13,1,1,7,2,2,1,1,4,1,2,0,1,11,6,1,7,1,1,5,7,2,1,3,11,5,2,0,68
1,1,2,1,2,3,4,0,2,5,2,2,3,2,1,0,2,0,4,2,1,5,3,0,4,1,2,3,3,4,0,0,1,1,0,1,2,3,5,6,1,5,5,4,2,1,3,2,1,2,8,4,5,2,0,2,1,0,1,2,2,1,1,4,3,3,2,0,3,3,12,6,4,2,4,2,3,1,0,4,68
0,1,1,1,1,2,9,4,0,3,3,5,4,1,0,0,2,8,2,4,1,9,2,0,2,0,1,2,4,1,8,1,2,1,0,2,0,0,0,3,3,0,4,2,2,0,2,1,1,6,1,1,0,2,1,1,4,1,0,1,1,4,1,7,0,1,2,3,0,4,5,5,5,2,4,8,1,1,4,2,68
6,2,7,3,0,10,1,0,2,10,1,2,2,4,1,0,0,5,2,1,1,6,0,0,0,0,5,13,1,2,1,1,20,0,1,1,3,3,3,7,4,1,3,1,1,1,4,1,2,0,2,2,1,0,0,1,2,1,1,5,1,2,0,0,1,19,0,1,2,3,17,1,12,3,1,4,5,2,1,5,68
1,0,3,0,2,1,2,0,1,4,2,3,4,1,1,0,0,0,1,3,1,3,0,0,2,0,2,2,1,0,0,0,6,1,10,1,2,2,2,5,0,0,3,3,3,0,1,0,3,3,0,0,0,2,0,2,2,1,2,2,2,4,2,4,1,11,1,3,5,6,15,1,11,2,1,3,1,4,1,6,68
0,0,0,0,0,6,0,3,1,4,0,0,2,0,1,0,0,0,0,2,0,3,0,0,0,0,1,3,0,1,1,0,5,1,3,0,0,2,0,3,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,3,0,0,0,0,4,0,1,0,2,1,0,1,0,20,1,2,0,0,3,0,0,0,1,68
2,0,6,4,0,0,2,2,0,0,5,1,2,6,2,0,13,0,23,5,4,2,1,6,6,2,4,1,3,6,7,1,1,1,0,4,5,0,4,2,0,15,3,12,0,2,0,8,0,4,27,2,63,2,4,0,3,2,2,1,0,2,3,1,4,3,1,2,3,0,0,1,1,4,3,8,3,2,1,1,68
4,3,3,2,2,4,5,1,4,2,4,1,4,3,3,4,4,1,3,8,0,4,3,3,2,4,8,3,6,7,4,2,3,1,1,4,2,2,8,2,1,1,4,1,3,1,0,2,1,6,3,3,2,1,1,2,4,3,3,2,3,7,1,7,1,3,1,4,0,5,1,1,2,5,10,2,6,10,4,5,68
0,1,0,1,2,2,1,0,1,0,1,0,1,1,3,1,2,1,0,2,0,1,5,0,11,1,8,0,1,7,3,4,0,1,0,2,0,1,5,1,0,0,0,0,1,0,2,2,0,3,0,2,0,0,0,1,7,2,3,1,1,0,4,5,1,1,1,1,7,1,0,1,4,5,8,3,1,0,3,1,68
5,4,1,4,1,1,1,3,5,4,1,10,3,6,7,2,0,0,15,2,2,1,3,1,1,1,0,2,6,0,2,4,0,1,10,2,2,3,3,4,2,4,2,8,1,4,2,2,2,8,21,3,16,3,4,6,2,4,4,2,3,2,8,0,1,1,0,3,9,4,1,8,0,6,3,3,4,0,1,5,68
1,4,0,0,0,1,1,2,0,0,1,1,1,2,4,1,0,2,0,1,0,3,2,0,1,1,1,3,2,0,0,2,0,2,3,0,5,5,1,4,6,1,6,2,3,0,1,1,4,2,0,0,1,5,2,0,2,1,1,1,0,5,2,0,0,0,1,1,2,2,4,0,0,0,0,1,2,2,1,5,68
5,6,8,4,0,4,9,4,0,1,4,1,1,3,5,5,14,4,15,4,2,3,3,2,7,0,8,0,11,11,5,3,1,2,0,2,1,2,1,2,1,3,3,3,2,3,7,5,5,6,16,2,0,4,4,4,9,3,3,3,1,3,1,5,5,0,2,3,2,3,0,10,6,9,3,5,2,3,4,4,68
0,3,2,1,1,5,3,3,0,2,4,1,8,2,2,0,0,0,0,6,0,6,4,0,2,2,3,0,3,0,0,3,2,1,3,6,12,5,4,3,6,2,4,0,4,0,3,2,0,5,0,5,1,1,0,1,0,5,2,1,0,3,0,1,2,2,1,1,0,2,5,4,0,4,1,2,4,6,1,4,68
11,6,2,11,9,3,4,3,10,8,0,7,1,2,2,1,1,2,3,4,1,3,0,1,2,5,1,6,4,3,2,7,9,0,6,1,5,10,7,5,8,0,2,7,6,1,10,2,6,2,6,1,0,1,0,5,2,0,5,4,8,3,1,2,1,4,7,8,9,4,5,6,3,1,3,6,6,4,3,4,68
2,5,4,8,2,1,5,0,3,5,3,1,9,2,3,7,7,1,0,7,2,5,10,0,11,5,6,3,6,9,3,1,3,1,0,6,0,4,4,3,2,2,6,2,0,8,2,2,1,1,6,5,1,7,1,1,2,5,2,4,3,0,3,11,5,1,2,1,2,4,0,7,2,5,7,9,3,3,5,2,69
4,1,5,0,0,1,2,2,0,2,2,3,5,3,2,1,1,3,1,9,0,0,3,0,2,1,1,0,1,1,4,4,4,2,1,1,4,3,3,0,4,1,4,4,1,0,1,3,5,6,2,1,2,1,3,2,1,2,1,2,0,0,1,0,0,1,3,1,0,1,0,4,2,1,2,6,3,4,2,2,69
3,1,2,6,7,3,5,0,2,1,8,6,9,7,7,1,10,2,1,4,6,5,15,2,10,1,6,0,8,8,4,1,1,7,0,7,2,6,1,5,10,3,0,1,1,2,6,6,2,7,8,9,0,8,4,4,10,7,2,5,2,2,4,4,7,3,6,4,3,2,0,7,0,12,9,12,2,1,2,2,69
2,1,6,4,1,2,1,1,2,2,5,5,4,1,3,3,9,1,3,4,6,0,5,4,3,2,3,0,6,7,8,2,4,3,1,2,1,1,4,0,0,3,1,6,2,5,1,6,0,6,3,4,0,0,5,2,3,7,2,1,0,3,3,3,1,2,2,1,3,1,1,5,1,4,4,6,5,5,2,0,69
2,0,3,3,1,1,1,2,2,3,2,0,5,1,1,3,3,4,1,2,3,7,2,1,2,2,4,1,1,1,1,4,0,0,0,2,2,4,2,4,5,0,3,2,2,1,5,0,1,3,1,0,0,4,3,1,6,2,4,2,1,1,1,3,1,2,1,2,0,1,2,2,6,1,7,2,3,7,4,1,69
8,7,3,6,1,2,1,1,2,5,0,4,1,2,4,5,1,1,5,2,3,2,2,0,4,5,2,4,2,5,3,0,2,1,5,4,3,3,8,7,9,2,4,7,5,0,7,1,3,2,1,1,2,1,1,5,3,5,2,4,2,6,6,2,1,4,2,11,6,5,3,1,3,0,0,4,7,4,6,4,69
